"order_id","restaurant","cuisine_type","cost","WeekendOrWeekday","rating","prepTime","deliveryTime"
1478403,"RedFarm Broadway","Chinese",32.98,"Weekend",4,25,15
1477029,"The Meatball Shop","Italian",13,"Weekday",5,23,26
1477568,"Blue Ribbon Fried Chicken","American",9.75,"Weekday",5,23,32
1476963,"Blue Ribbon Fried Chicken","American",13,"Weekday",4,33,29
1476576,"Blue Ribbon Sushi","Japanese",31.43,"Weekend",5,24,17
1476865,"Empanada Mama","Mexican",31.38,"Weekend",5,24,18
1478266,"The Meatball Shop","Italian",16.1,"Weekend",NA,20,15
1476608,"Burger Joint","American",7.81,"Weekend",3,33,24
1476986,"TAO","Japanese",15.86,"Weekend",4,22,17
1477752,"Shake Shack","American",16.25,"Weekday",3,30,24
1477842,"RedFarm Broadway","Chinese",14.07,"Weekday",NA,35,33
1477656,"Bistango","Italian",21.88,"Weekend",NA,21,19
1478153,"Xi'an Famous Foods","Chinese",6.02,"Weekend",5,33,24
1477791,"Shake Shack","American",7.23,"Weekend",3,29,18
1476976,"Shake Shack","American",22.26,"Weekday",5,33,32
1477872,"Shake Shack","American",13.39,"Weekend",NA,30,22
1476932,"Mission Cantina","Mexican",29.15,"Weekend",NA,31,26
1476556,"Ilili Restaurant","Middle Eastern",16.3,"Weekend",4,27,16
1477040,"Vanessa's Dumplings","Chinese",25.22,"Weekday",NA,32,24
1476993,"RedFarm Broadway","Chinese",12.23,"Weekend",NA,32,19
1477695,"Rubirosa","Italian",24.2,"Weekend",NA,33,28
1477046,"Dos Caminos Soho","Mexican",12.66,"Weekday",5,24,30
1477735,"Blue Ribbon Fried Chicken","American",29.05,"Weekend",5,29,20
1477699,"Klong","Thai",29.05,"Weekend",5,35,24
1478186,"Shake Shack","American",20.52,"Weekend",3,31,15
1477780,"TAO","Japanese",12.18,"Weekend",NA,23,24
1478149,"Shake Shack","American",25.22,"Weekend",3,27,25
1478424,"Parm","Italian",11.59,"Weekday",5,35,29
1478018,"Shake Shack","American",16.25,"Weekday",5,27,31
1477193,"P.J. Clarke's","American",5.92,"Weekday",3,33,30
1477660,"Sarabeth's Restaurant","American",24.25,"Weekend",5,23,24
1477276,"Friend of a Farmer","American",9.75,"Weekend",NA,26,30
1477098,"RedFarm Broadway","Chinese",22.8,"Weekday",NA,33,33
1477922,"Westville Hudson","American",33.03,"Weekend",5,25,18
1477462,"Han Dynasty","Chinese",12.08,"Weekend",5,27,29
1478152,"Parm","Italian",5.92,"Weekend",3,21,25
1477437,"Shake Shack","American",31.43,"Weekend",3,31,24
1476689,"Shake Shack","American",24.2,"Weekday",4,29,29
1478268,"Xi'an Famous Foods","Chinese",20.86,"Weekend",4,35,26
1477083,"Tamarind TriBeCa","Indian",6.74,"Weekend",4,20,17
1477281,"Otto Enoteca Pizzeria","Italian",22.36,"Weekend",5,26,27
1477958,"Blue Ribbon Fried Chicken","American",29.1,"Weekend",NA,31,27
1477011,"S'MAC","American",12.61,"Weekday",NA,34,24
1478348,"Parm","Italian",14.99,"Weekend",NA,34,24
1476788,"Parm","Italian",6.74,"Weekday",5,25,30
1478080,"Five Guys Burgers and Fries","American",25.27,"Weekend",5,27,29
1477692,"Sushi of Gari 46","Japanese",14.6,"Weekday",3,24,24
1477127,"Shake Shack","American",15.76,"Weekday",5,30,24
1477713,"Blue Ribbon Fried Chicken","American",8.44,"Weekend",3,31,18
1477381,"The Smile","American",25.22,"Weekday",4,25,28
1478171,"The Meatball Shop","American",14.5,"Weekend",5,25,22
1477063,"The Meatball Shop","Italian",19.4,"Weekend",5,28,30
1477716,"Cafe Habana","Mexican",15.62,"Weekend",NA,29,19
1477862,"Shake Shack","American",10.24,"Weekend",NA,22,21
1476855,"5 Napkin Burger","American",8.39,"Weekday",NA,35,24
1477074,"Rubirosa","Italian",31.67,"Weekend",NA,25,15
1476629,"Melt Shop","American",12.66,"Weekend",3,27,26
1476741,"Blue Ribbon Sushi Izakaya","Japanese",6.79,"Weekend",5,32,30
1477001,"Blue Ribbon Sushi","Japanese",29.25,"Weekend",NA,22,27
1477093,"Serafina Fabulous Pizza","Italian",14.84,"Weekday",3,35,31
1478302,"Blue Ribbon Sushi Bar & Grill","Japanese",4.9,"Weekday",4,29,32
1476674,"Olive Garden","Italian",16.1,"Weekday",NA,24,29
1478289,"The Kati Roll Company","Indian",31.33,"Weekend",5,28,25
1476780,"Vezzo Thin Crust Pizza","Italian",12.13,"Weekend",5,34,26
1476886,"Cafe Mogador","Middle Eastern",13.68,"Weekend",4,29,18
1477464,"TAO","Japanese",19.35,"Weekend",NA,34,22
1478210,"Vanessa's Dumplings","Chinese",29.2,"Weekday",NA,27,30
1477308,"Shake Shack","American",5.63,"Weekend",NA,27,16
1478304,"'Wichcraft","American",8.1,"Weekday",5,28,28
1476581,"The Meatball Shop","Italian",6.74,"Weekend",5,29,23
1477593,"Parm","Italian",12.08,"Weekend",5,30,25
1477012,"The Meatball Shop","American",12.32,"Weekend",NA,31,19
1477413,"Shake Shack","American",16.1,"Weekend",NA,28,24
1477285,"RedFarm Broadway","Chinese",14.02,"Weekday",NA,25,26
1477401,"Sushi of Gari","Japanese",29.15,"Weekend",NA,34,24
1478311,"Blue Ribbon Fried Chicken","American",21.29,"Weekend",5,28,29
1476706,"Hunan Manor","Chinese",5.72,"Weekday",5,31,26
1478124,"S'MAC","American",16.11,"Weekday",5,25,24
1477493,"Shake Shack","American",15.96,"Weekend",3,30,21
1477701,"Kanoyama","Japanese",32.98,"Weekend",5,35,16
1477000,"Blue Ribbon Fried Chicken","American",29.59,"Weekend",5,23,25
1478183,"Shake Shack","American",5.72,"Weekday",3,31,24
1476951,"Waverly Diner","American",16.3,"Weekday",3,28,25
1477025,"Shake Shack","American",19.4,"Weekend",NA,30,18
1477201,"TAO","Japanese",16.05,"Weekend",4,23,20
1477218,"Shake Shack","American",29.49,"Weekend",5,20,24
1477727,"Blue Ribbon Sushi Izakaya","Japanese",21.93,"Weekend",NA,35,26
1476781,"Shake Shack","American",12.13,"Weekday",NA,22,25
1477674,"Rubirosa","Italian",6.55,"Weekend",NA,23,15
1477983,"Five Guys Burgers and Fries","American",14.12,"Weekday",5,23,32
1477596,"Chipotle Mexican Grill","Mexican",19.35,"Weekend",NA,25,22
1477758,"Blue Ribbon Sushi Izakaya","Japanese",14.07,"Weekday",4,24,26
1476571,"Melt Shop","American",29.15,"Weekend",4,26,17
1476899,"Shake Shack","American",29.05,"Weekend",4,33,16
1477817,"Sushi of Gari 46","Japanese",12.18,"Weekday",4,24,27
1476860,"Nobu Next Door","Japanese",29.15,"Weekday",5,28,25
1477050,"Shake Shack","American",15.18,"Weekday",NA,34,30
1478143,"TAO","Japanese",33.22,"Weekend",NA,23,19
1476615,"RedFarm Hudson","Chinese",29.44,"Weekday",4,29,32
1477039,"Hill Country Fried Chicken","Southern",22.31,"Weekday",3,21,25
1477345,"The Meatball Shop","Italian",5.05,"Weekend",NA,29,19
1477540,"Blue Ribbon Sushi","Japanese",13.78,"Weekend",4,32,23
1476590,"The Kati Roll Company","Indian",16.83,"Weekend",4,26,20
1477328,"Parm","Italian",13.68,"Weekend",4,33,21
1477103,"Five Guys Burgers and Fries","American",19.45,"Weekend",5,22,23
1476962,"Blue Ribbon Sushi","Japanese",12.9,"Weekday",3,25,31
1477007,"Yama Japanese Restaurant","Japanese",5.82,"Weekend",NA,30,30
1477367,"Blue Ribbon Fried Chicken","American",12.95,"Weekend",5,27,28
1477526,"Olea","Mediterranean",24.2,"Weekend",NA,20,16
1477800,"Sushi Choshi","Japanese",13.73,"Weekend",3,35,27
1476730,"Chipotle Mexican Grill","Mexican",29.05,"Weekend",4,22,21
1477488,"Sushi of Gari 46","Japanese",12.56,"Weekend",4,20,22
1477197,"Alidoro","American",12.61,"Weekend",NA,34,22
1478202,"Burger Joint","American",21.88,"Weekend",5,26,24
1477432,"Yama Japanese Restaurant","Japanese",12.13,"Weekend",NA,26,26
1477824,"TAO","Japanese",20.47,"Weekend",4,26,30
1476792,"Saravanaa Bhavan","Indian",9.17,"Weekday",NA,24,29
1476751,"Blue Ribbon Sushi","Japanese",16.01,"Weekend",NA,29,22
1477278,"Hummus Place","Middle Eastern",16.15,"Weekend",4,30,28
1476616,"Parm","Italian",31.43,"Weekday",5,28,25
1476625,"Olea","Mediterranean",6.69,"Weekday",NA,20,28
1476568,"Otto Enoteca Pizzeria","Italian",19.4,"Weekday",4,32,28
1477248,"Shake Shack","American",12.95,"Weekday",5,20,30
1478175,"Sarabeth's","American",29.3,"Weekend",5,23,17
1477579,"Shake Shack","American",24.35,"Weekday",5,34,26
1477968,"Sushi of Gari","Japanese",6.69,"Weekend",4,22,16
1476606,"The Meatball Shop","Italian",17.03,"Weekday",NA,22,29
1478435,"RedFarm Hudson","Chinese",20.32,"Weekday",5,30,29
1476975,"Blue Ribbon Fried Chicken","American",12.23,"Weekend",4,21,26
1477585,"Burger Joint","American",11.98,"Weekend",NA,20,17
1477470,"Shake Shack","American",24.25,"Weekend",4,27,30
1477927,"Parm","Italian",12.23,"Weekday",NA,27,26
1477249,"The Kati Roll Company","Indian",20.13,"Weekday",NA,24,31
1476618,"Shake Shack","American",12.13,"Weekday",5,30,26
1477054,"Sushi of Gari Tribeca","Japanese",14.07,"Weekend",5,34,29
1477168,"TAO","Japanese",12.08,"Weekend",NA,24,30
1478334,"Chipotle Mexican Grill","Mexican",25.22,"Weekend",4,27,22
1478276,"Shake Shack","American",17.03,"Weekend",NA,21,28
1478400,"Chipotle Mexican Grill","Mexican",29.05,"Weekend",NA,28,27
1477680,"P.J. Clarke's","American",15.62,"Weekday",5,27,32
1477984,"Indikitch","Indian",14.07,"Weekend",4,20,30
1478279,"Waverly Diner","American",19.4,"Weekend",5,25,23
1478044,"Jack's Wife Freda","Mediterranean",31.38,"Weekend",NA,28,18
1477356,"Cafe China","Chinese",15.57,"Weekday",4,34,31
1478323,"Westville Hudson","American",24.25,"Weekend",NA,25,21
1478444,"Shake Shack","American",31.43,"Weekend",3,22,24
1477026,"Cafe China","Chinese",21.83,"Weekend",4,32,15
1477729,"RedFarm Broadway","Chinese",14.26,"Weekend",NA,28,24
1477417,"Pinto Nouveau Thai Bistro","Thai",11.79,"Weekend",5,21,27
1476670,"The Meatball Shop","Italian",7.61,"Weekend",3,20,26
1476572,"Blue Ribbon Fried Chicken","American",29.15,"Weekday",5,20,29
1476797,"Blue Ribbon Sushi","Japanese",16.15,"Weekend",3,23,21
1477474,"Go! Go! Curry!","Japanese",33.03,"Weekend",NA,22,15
1477685,"Blue Ribbon Sushi Izakaya","Japanese",12.08,"Weekend",NA,25,23
1478308,"Galli Restaurant","Italian",16.06,"Weekend",5,22,16
1477647,"Yama Japanese Restaurant","Japanese",9.27,"Weekend",NA,23,29
1477627,"RedFarm Hudson","Chinese",7.03,"Weekday",5,32,24
1477877,"RedFarm Broadway","Chinese",19.35,"Weekend",5,33,18
1477465,"Carmine's","Italian",21.93,"Weekend",5,20,28
1477555,"V-Nam Cafe","Vietnamese",12.13,"Weekend",4,20,26
1477290,"Shake Shack","American",19.35,"Weekday",NA,35,33
1478359,"Blue Ribbon Brooklyn","American",24.2,"Weekday",3,22,32
1477134,"The Meatball Shop","Italian",13.53,"Weekend",5,22,24
1477736,"Westville Hudson","American",32.93,"Weekend",5,30,20
1477298,"The Meatball Shop","Italian",29.05,"Weekend",4,32,19
1476843,"Sarabeth's West","American",14.12,"Weekday",3,21,33
1477185,"The Kati Roll Company","Indian",33.03,"Weekend",NA,35,21
1477697,"Momoya","Japanese",29.1,"Weekday",4,21,29
1477749,"Cafe Habana","Mexican",9.75,"Weekday",5,34,30
1477879,"Ilili Restaurant","Middle Eastern",16.49,"Weekend",4,30,28
1477857,"S'MAC","American",25.27,"Weekend",5,20,29
1476584,"Shake Shack","American",12.37,"Weekend",3,28,28
1476714,"Cafe Mogador","Middle Eastern",15.86,"Weekday",NA,32,29
1478015,"Nobu Next Door","Japanese",8.97,"Weekday",NA,22,31
1478307,"Sarabeth's Restaurant","American",15.91,"Weekday",NA,20,31
1476908,"Five Guys Burgers and Fries","American",22.75,"Weekend",5,30,20
1476715,"Bareburger","American",16.3,"Weekday",NA,20,28
1476848,"Dirty Bird to Go","American",15.57,"Weekend",NA,30,24
1477130,"Wo Hop Restaurant","Chinese",14.16,"Weekend",4,22,16
1478345,"Cafe De La Esquina","Mexican",16.06,"Weekend",5,27,21
1477691,"Parm","Italian",16.44,"Weekend",5,29,26
1477140,"Blue Ribbon Sushi","Japanese",24.25,"Weekend",5,35,16
1476605,"Blue Ribbon Sushi Bar & Grill","Japanese",19.35,"Weekend",NA,23,17
1477719,"RedFarm Hudson","Chinese",15.04,"Weekend",3,35,25
1477502,"Sushi of Gari 46","Japanese",22.8,"Weekend",NA,30,25
1478063,"Parm","Italian",15.86,"Weekday",NA,30,24
1476762,"Blue Ribbon Sushi Bar & Grill","Japanese",16.54,"Weekend",NA,27,17
1476782,"The Meatball Shop","Italian",12.23,"Weekend",5,24,17
1478227,"Taro Sushi","Japanese",16.05,"Weekday",5,35,32
1477575,"Cafe Mogador","Middle Eastern",14.12,"Weekend",NA,24,24
1477666,"Blue Ribbon Fried Chicken","American",11.64,"Weekend",5,24,16
1477723,"Shake Shack","American",12.18,"Weekend",4,23,28
1478091,"Blue Ribbon Sushi Bar & Grill","Japanese",15.81,"Weekday",NA,21,29
1477371,"UVA Wine Bar & Restaurant","Italian",29.15,"Weekend",NA,29,30
1476852,"Five Guys Burgers and Fries","American",19.45,"Weekday",3,28,28
1478201,"RedFarm Broadway","Chinese",19.59,"Weekend",5,24,19
1477873,"Shake Shack","American",12.08,"Weekend",3,29,24
1477690,"Melt Shop","American",21.93,"Weekend",5,30,18
1477595,"Blue Ribbon Fried Chicken","American",12.23,"Weekend",NA,30,20
1477376,"Blue Ribbon Fried Chicken","American",11.59,"Weekday",NA,25,24
1476573,"Haveli Indian Restaurant","Indian",29.1,"Weekday",3,23,24
1478222,"Vanessa's Dumplings","Chinese",8.98,"Weekend",NA,20,20
1478361,"Shake Shack","American",29.1,"Weekend",5,26,24
1478208,"The Meatball Shop","Italian",29.15,"Weekend",5,29,27
1477560,"Blue Ribbon Fried Chicken","American",6.79,"Weekday",NA,33,28
1478358,"The Meatball Shop","Italian",13,"Weekend",5,34,26
1478242,"Pinto Nouveau Thai Bistro","Thai",24.2,"Weekend",5,29,15
1478147,"Five Guys Burgers and Fries","American",12.18,"Weekend",NA,21,19
1478163,"Shake Shack","American",21.29,"Weekend",NA,35,21
1476597,"Shake Shack","American",14.07,"Weekend",NA,31,25
1477811,"Blue Ribbon Sushi","Japanese",24.3,"Weekend",5,32,28
1477359,"RedFarm Hudson","Chinese",12.08,"Weekend",NA,21,24
1476875,"Indikitch","Indian",22.26,"Weekend",NA,35,16
1477091,"Chipotle Mexican Grill","Mexican",9.6,"Weekend",3,23,26
1477712,"Yama 49","Japanese",12.61,"Weekday",5,23,28
1477836,"Bareburger","American",12.08,"Weekend",NA,29,20
1477008,"Blue Ribbon Brooklyn","American",5.97,"Weekday",4,32,24
1477192,"Vanessa's Dumpling House","Chinese",5.92,"Weekday",NA,30,32
1478274,"Waverly Diner","American",22.8,"Weekend",4,25,21
1478360,"Tamarind TriBeCa","Indian",24.2,"Weekend",NA,24,29
1477960,"12 Chairs","Middle Eastern",29.1,"Weekend",NA,22,26
1477245,"TAO","Japanese",24.25,"Weekend",NA,31,27
1476933,"Shake Shack","American",32.98,"Weekend",3,22,21
1477066,"Shake Shack","American",8.25,"Weekend",NA,30,15
1477733,"Lucky Strike","American",29.25,"Weekend",4,21,21
1477163,"Shake Shack","American",15.76,"Weekend",5,32,24
1476574,"Emporio","Italian",31.43,"Weekend",NA,25,29
1477069,"Blue Ribbon Fried Chicken","American",12.18,"Weekend",5,35,27
1477280,"RedFarm Broadway","Chinese",14.07,"Weekend",3,34,17
1477402,"Otto Enoteca Pizzeria","Italian",24.25,"Weekday",NA,31,30
1476745,"Blue Ribbon Fried Chicken","American",12.61,"Weekend",3,30,30
1478416,"RedFarm Broadway","Chinese",9.07,"Weekend",4,35,17
1478442,"Five Guys Burgers and Fries","American",29.73,"Weekend",5,21,25
1477399,"Shake Shack","American",29.49,"Weekend",NA,34,24
1477633,"Shake Shack","American",29.1,"Weekend",5,29,17
1476779,"Sushi Samba","Japanese",31.33,"Weekend",5,35,20
1477908,"Vanessa's Dumpling House","Chinese",12.18,"Weekend",NA,27,18
1478009,"Parm","Italian",6.79,"Weekend",3,21,30
1476864,"RedFarm Broadway","Chinese",31.86,"Weekend",4,25,19
1477509,"Shake Shack","American",16.93,"Weekend",NA,25,26
1478154,"Cafe China","Chinese",12.61,"Weekend",5,20,20
1477182,"Song Thai Restaurant & Bar","Thai",29.2,"Weekend",5,21,28
1477331,"El Parador Cafe","Mexican",24.2,"Weekend",NA,28,18
1478378,"Shake Shack","American",8.88,"Weekend",5,27,23
1477965,"Shake Shack","American",19.45,"Weekday",3,24,29
1477094,"Blue Ribbon Fried Chicken","American",22.31,"Weekday",5,28,27
1476894,"Don's Bogam BBQ & Wine Bar","Korean",14.07,"Weekend",3,33,16
1477949,"Rubirosa","Italian",24.35,"Weekend",3,30,28
1478291,"RedFarm Broadway","Chinese",31.87,"Weekend",5,27,18
1477980,"Blue Ribbon Sushi","Japanese",17.85,"Weekend",NA,28,18
1476832,"Donburi-Ya","Japanese",12.37,"Weekend",5,24,17
1476809,"Shake Shack","American",12.95,"Weekend",NA,27,18
1476858,"Blue Ribbon Sushi","Japanese",12.13,"Weekend",5,26,17
1477148,"The Meatball Shop","Italian",11.59,"Weekday",NA,21,30
1477563,"Shake Shack","American",17.03,"Weekday",5,35,32
1477247,"Blue Ribbon Fried Chicken","American",14.02,"Weekend",5,20,28
1477292,"Parm","Italian",17.03,"Weekday",3,21,27
1477607,"Han Dynasty","Chinese",9.75,"Weekend",NA,29,25
1477418,"Vanessa's Dumplings","Chinese",14.02,"Weekend",4,22,24
1477634,"Blue Ribbon Sushi Bar & Grill","Japanese",29.25,"Weekday",NA,25,29
1476833,"Sushi of Gari 46","Japanese",9.02,"Weekend",5,32,17
1476896,"Blue Ribbon Fried Chicken","American",24.25,"Weekend",NA,28,21
1477219,"The Meatball Shop","Italian",32.98,"Weekday",3,23,25
1476799,"L'Express","French",19.69,"Weekend",3,26,17
1478191,"Friend of a Farmer","American",9.7,"Weekend",NA,35,22
1477061,"Blue Ribbon Sushi","Japanese",13,"Weekday",5,22,31
1478294,"Shake Shack","American",12.18,"Weekend",NA,35,29
1476791,"RedFarm Broadway","Chinese",12.56,"Weekday",4,35,33
1477057,"Blue Ribbon Brooklyn","American",22.85,"Weekend",3,23,19
1477099,"Blue Ribbon Sushi","Japanese",24.3,"Weekend",4,35,18
1477389,"Lucky's Famous Burgers","American",16.2,"Weekend",5,32,27
1477671,"Nobu Next Door","Japanese",6.02,"Weekend",5,33,24
1478131,"Parm","Italian",12.13,"Weekend",3,23,15
1477062,"Blue Ribbon Sushi","Japanese",19.4,"Weekend",5,26,17
1476729,"Han Dynasty","Chinese",29.15,"Weekend",NA,27,15
1477009,"Blue Ribbon Fried Chicken","American",5.73,"Weekend",NA,34,16
1477320,"Blue Ribbon Fried Chicken","American",14.84,"Weekend",5,21,25
1476910,"TAO","Japanese",8.1,"Weekend",5,32,16
1477421,"The Smile","American",12.18,"Weekend",5,31,19
1477190,"Kanoyama","Japanese",25.27,"Weekday",NA,29,33
1476841,"RedFarm Broadway","Chinese",12.46,"Weekend",4,24,20
1477053,"Five Guys Burgers and Fries","American",14.07,"Weekday",NA,24,26
1477089,"RedFarm Broadway","Chinese",8.97,"Weekend",NA,21,16
1478312,"Han Dynasty","Chinese",13.78,"Weekend",5,27,20
1477603,"Blue Ribbon Sushi","Japanese",11.3,"Weekday",NA,24,24
1476639,"Blue Ribbon Fried Chicken","American",14.07,"Weekday",NA,20,31
1476622,"Philippe Chow","Chinese",24.2,"Weekday",5,28,30
1478325,"Shake Shack","American",29.1,"Weekday",4,29,24
1477420,"Shake Shack","American",14.07,"Weekend",NA,25,28
1477799,"Xe May Sandwich Shop","Vietnamese",14.07,"Weekday",NA,28,28
1478377,"The Meatball Shop","Italian",6.4,"Weekend",NA,23,20
1477732,"Shake Shack","American",24.25,"Weekend",4,20,29
1477505,"The Kati Roll Company","Indian",14.07,"Weekend",5,23,20
1478239,"Shake Shack","American",12.95,"Weekend",4,30,26
1477257,"Sushi of Gari 46","Japanese",12.13,"Weekday",5,34,28
1477166,"RedFarm Hudson","Chinese",21.29,"Weekend",4,32,25
1478029,"S'MAC","American",15.47,"Weekday",5,31,32
1477931,"Room Service","Thai",6.69,"Weekday",NA,25,32
1477651,"Parm","Italian",19.45,"Weekday",NA,28,28
1476703,"TAO","Japanese",25.22,"Weekend",NA,26,16
